Region_126,2015,785588,117.76,79.91,32.91,68629.76,20.44,77.39,34.58,60.68,9.39,6.16,35159.69
Region_126,2016,785588,129.92,89.75,41.66,70049.76,29.31,72.62,26.08,40.99,10.09,9.68,45797.96
Region_126,2017,785588,25.41,81.87,50.53,74278.75,22.17,121.88,39.45,69.56,32.48,7.39,50417.16
Region_126,2018,785588,128.2,83.91,31.11,62850.28,10.15,73.78,18.37,42.55,11.03,7.22,76179.21
Region_126,2019,785588,192.41,84.41,32.84,74850.16,25.39,36.22,10.61,18.44,4.71,8.58,98060.55
Region_126,2020,785588,116.78,87.44,32.94,41489.3,15.19,79.95,39.88,59.1,13.46,7.56,47885.2
Region_127,2010,914465,153.93,87.37,46.16,54160.2,29.93,54.08,12.89,29.01,8.45,5.48,31712.53
Region_127,2011,914465,20.14,82.57,42.15,48131.58,11.86,126.6,61.96,96.55,34.84,2.51,48742.62
Region_127,2012,914465,43.45,83.45,38.28,71138.73,11.4,108.11,53.75,78.6,28.91,6.45,47351.29
Region_127,2013,914465,118.68,86.74,48.87,77846.95,15.63,72.5,33.63,57.56,14.41,6.76,78309.19
Region_127,2014,914465,84.22,90.86,39.07,65818.74,10.9,96.2,28.72,61.72,24.99,6.34,31211.01
Region_127,2015,914465,18.83,83.33,28.85,49197.01,16.76,133.27,64.12,80.26,21.24,9.99,87779.01
Region_127,2016,914465,54.47,87.55,49.39,49446.88,17.54,114.27,35.9,88.28,21.51,6.05,66969.8
Region_127,2017,914465,151.81,71.82,31.11,65635.67,28.89,56.4,26.41,44.52,11.04,2.9,61630.11
Region_127,2018,914465,29.76,88.44,49.95,54186.83,27.75,119.9,34.68,80.98,22.53,9.81,69049.77
Region_127,2019,914465,67.42,84.73,39.04,47914.19,20.84,98.64,32.19,74,19.26,6.81,72600.02
Region_127,2020,914465,197.68,94.86,32.04,42014.52,23.07,42.65,12.14,28.69,8.11,8.81,95972.05
Region_128,2010,465673,57.4,84.21,26.8,41402.85,25.83,101.39,24.03,62.32,27.04,9.07,78022.78
Region_128,2011,465673,76.09,85.95,42.78,61588.22,12.97,103.58,29.07,55.56,21.94,4.79,70861.82
Region_128,2012,465673,43.54,77.69,46.82,49238.52,17.98,109.82,51.32,58.53,11.85,6.75,68172.24
Region_128,2013,465673,124.51,85.07,29.35,78070.93,23.97,65.81,21.7,39.67,19.13,6.94,70236.37
Region_128,2014,465673,56.04,88.6,39.53,71567.23,29.29,111.93,32.17,61.5,27,6.87,53365.08
Region_128,2015,465673,131.4,90.6,46.48,79277.15,17.49,63.47,24.08,39.16,11.45,3.36,89705.31
Region_128,2016,465673,149.17,92.01,29.94,40573.14,16.49,54.1,21.1,38.23,12.54,4.55,82418.47
Region_128,2017,465673,124.63,76.02,27.75,62583.36,11.27,71.81,26.57,55.99,11.08,9.01,87772.06
Region_128,2018,465673,151.07,85.24,31.54,75358.77,21.03,63.2,25.83,42.72,14.32,6.93,93534.75
Region_128,2019,465673,162.7,81.36,44.15,72683.22,24.72,62.31,14.28,35.9,14.49,8.16,46176.75
Region_128,2020,465673,138.01,90.68,29.48,55517.22,10,58.25,13.62,41.04,10.96,3.3,91783.28
Region_129,2010,927112,129.45,81.37,33.92,60091.78,18.59,72.76,33.84,56.25,21.23,7.83,46969.11
Region_129,2011,927112,156.92,84.05,42.91,47903.24,10.13,50.06,19.58,36.24,14.29,7.65,95622.7
Region_129,2012,927112,132.9,84.69,41.85,53997.14,20.86,72.78,30.97,52.7,12.3,5.07,30099.8
Region_129,2013,927112,109.23,79.87,41.7,43201.65,25.11,81.73,40.45,42.29,17.71,2.08,97130.59
Region_129,2014,927112,76.37,82.95,50.15,50419.5,27.15,94.74,37.55,54.6,17.66,5,31178.33
Region_129,2015,927112,20.78,92.4,45.09,56532.5,18.4,114.99,39.61,75.75,33.32,2.71,44135.86
Region_129,2016,927112,23.91,88.22,64.27,60649.32,27.46,125.02,37.95,63.17,18.79,3.64,32854.13
Region_129,2017,927112,68.77,79.32,44.05,56522.17,19.65,92.73,45,62.55,24.03,5.67,98175.85
Region_129,2018,927112,91.77,90.15,38.75,75837.38,14.77,95.07,28.21,66.13,22.97,3.59,64736.46
Region_129,2019,927112,157.95,74.91,53.23,78680.64,22.23,61.95,17.18,35.53,15.05,7.83,54148.8
Region_129,2020,927112,109.06,79.31,49.05,63948.93,18.88,85.98,37.99,49.7,13.77,6.78,50361.58
Region_130,2010,142154,188.45,86.72,41.82,48800.4,16.2,47.24,14.08,25.44,5.37,2.57,64993.56
Region_130,2011,142154,95.03,82.71,30,72799.19,17.68,92.05,22.72,71.44,21.05,6.88,65151.2
Region_130,2012,142154,61.48,87.15,53.82,55230.33,16.66,104.74,37.43,78.02,26.17,8.85,91233.38
Region_130,2013,142154,86.06,85.47,38.53,46748.04,10.33,99.16,34.25,77.14,16.94,8.75,70477.77
Region_130,2014,142154,147.66,92.08,32.84,46000.97,20.1,60.9,29.57,36.12,13.16,3.7,35223.69
Region_130,2015,142154,191.18,91.66,51.58,47157.14,19.85,42.93,14.52,22.27,12.07,4.94,62966.98
Region_130,2016,142154,113.52,85.65,47.62,42785.45,21.06,76.97,26,52.87,11.69,6.61,45003.79
Region_130,2017,142154,120.53,83.38,24.37,44908.23,10.75,72.86,35.6,47.84,15.35,4.56,49220.02
Region_130,2018,142154,188.9,86.29,32.29,72323.96,26.71,49.14,16.79,30.37,8.79,6.62,31224.69
Region_130,2019,142154,90.59,81.16,28.52,79414.3,17.36,90.91,27.03,59.74,11.16,6.21,89380.6
Region_130,2020,142154,34.7,87.61,42.42,69027.13,11.49,116.59,30.08,88.66,14.09,5.22,30178.75
Region_131,2010,963513,106.85,95,45.31,79860.88,15.98,85.99,36.41,45.72,25.48,4.6,42794.17
Region_131,2011,963513,148.88,94.6,40.48,61717.86,23.33,64.15,15.97,37.29,6.97,8.54,56203.59
Region_131,2012,963513,79.24,91.04,35.25,66125.23,18.73,86.67,33.64,60.01,22.09,7.22,33694.83
Region_131,2013,963513,86.57,89.72,51.42,78535.74,14.3,99.77,25.98,65.55,16.89,6.41,72123.51
Region_131,2014,963513,109.92,75.74,48.19,47277.66,16.48,83.94,37.31,52.63,23.56,2.39,96530.96
Region_131,2015,963513,101.83,83.48,67.44,69331.13,21.33,86.16,29.88,45.56,15.43,4.17,40187.77
Region_131,2016,963513,107.81,90.27,35.06,65936.96,15.8,78.98,38.94,61.93,13.56,8.76,64530.55
Region_131,2017,963513,36.71,84.7,37.29,77640.79,27.43,106.35,28.15,53.97,26.68,6.09,69565.85
Region_131,2018,963513,37.67,86.75,49.01,49176.75,13.15,119.51,36.4,80.81,19.38,7.02,93058.59
Region_131,2019,963513,199.84,88.24,54.1,56930.37,22.36,31.51,15.1,21.68,3.68,4.73,32020.54
Region_131,2020,963513,178.15,80.48,31.84,51883.64,21.54,51.13,15.08,37.56,6.91,6.36,64398.96
Region_132,2010,694615,47.14,83.07,46.83,51612.82,14.12,105.67,40.43,75.76,18.47,5.8,65996.94
Region_132,2011,694615,121.24,77.96,40.11,69200.44,26.03,84.53,28.45,49.01,15.35,7.19,52672.72
Region_132,2012,694615,141.49,82.94,49.93,49304.98,22.53,70.43,24.16,52.11,14.16,9.37,42830.54
Region_132,2013,694615,81.69,88.02,42.97,52810.07,19.21,98.3,25.58,72.55,18.27,3.84,42838.66
Region_132,2014,694615,199.06,81.94,47.44,54910.11,24.9,30.74,15.12,16.76,7.54,5.91,40767.86
Region_132,2015,694615,100.82,88.93,52.14,57566.69,17.08,88.66,35.82,59.7,15.41,8.03,52619.88
Region_132,2016,694615,48.97,82.42,42.66,78821.69,29.57,109.05,53.33,67.62,18.84,3.04,37275.47
Region_132,2017,694615,143.68,82.65,28.97,51652.3,22.03,70.51,24.98,49.72,8.11,3.3,68409.09
Region_132,2018,694615,95.31,86.01,31.73,51242.17,15.75,86.67,32.54,45.07,19.96,2.61,51716.65
Region_132,2019,694615,102.89,91.29,41.4,53689.06,13.48,81.53,36.65,59.28,16.6,6.41,96151.53
Region_132,2020,694615,133.04,88.98,20,60291.43,24.18,72.56,29.42,56.96,13.48,5.28,36983.7
Region_133,2010,396415,121.6,95,52.02,41159.48,21.47,63.33,23.92,44.43,6.8,8.71,80562.13
Region_133,2011,396415,172.52,87.74,47.26,65337.28,23.57,43.98,13.75,33.82,4.55,8.45,76374.89
Region_133,2012,396415,142.78,85.15,40.66,79756.48,23.75,58.76,19.62,34.88,9.03,2.27,87890.69
Region_133,2013,396415,91.97,92.47,26.41,72526.05,15.94,89.68,42.18,45.27,24.27,3.71,76682.67
Region_133,2014,396415,108.99,81.17,42.27,57304.6,14.55,87.4,36.98,59.2,18.17,4.03,65286.66
Region_133,2015,396415,91.19,85.28,44.35,50158.66,14.6,78.98,35.46,56.17,18.35,6.89,66597.93
Region_133,2016,396415,23.07,87.87,38.18,74503.57,15.71,119.22,48.25,94.18,20.58,3.26,61436.16
Region_133,2017,396415,21.82,85.66,43.62,77667.57,13.99,122.4,36.65,96.37,32.38,2.33,64174.7
Region_133,2018,396415,135.7,87.53,32.71,69080.5,18.5,61.24,13.41,45.23,13.74,9.4,41688.45
Region_133,2019,396415,69.84,84.13,27.54,49887.08,15.18,104.43,22,63.65,20.45,9,66059.64
Region_133,2020,396415,45.42,86.79,38.82,43326.47,22.87,110.68,27.54,62.05,30.76,9.78,98475.66
Region_134,2010,315914,104.5,88.59,56.9,57942.19,14.47,75.66,29.24,51.22,22.25,4.48,79043.71
Region_134,2011,315914,21.55,85.08,30.13,61084.39,10.8,120.64,35.67,91.49,16.81,8.61,64630.64
Region_134,2012,315914,40.48,87.74,27.45,72437.23,16.62,115.82,31.71,88.39,13.99,3.39,44643.59
Region_134,2013,315914,16.15,86.81,41.2,53451.86,14.25,127.7,38.85,64.08,13.66,6.5,67647.98
Region_134,2014,315914,136.13,91.62,40.96,52016.39,26.31,74.01,26.17,50.98,17.33,5.4,36768.89
Region_134,2015,315914,78.86,87.83,43.78,55487.48,23.14,90.87,21.14,61.85,23.64,8.06,43308.81
Region_134,2016,315914,126.06,85.95,26.94,73397.37,16.05,61.62,16.75,40.85,15.01,8.66,84923.63
Region_134,2017,315914,177.3,78.55,55.21,47385.09,25.2,41.41,9.41,23.82,6.5,3.65,78680.14
Region_134,2018,315914,132.97,82.56,69.3,57387.78,21.33,69.9,14.72,47.32,13.1,2.18,99306.05
Region_134,2019,315914,14.57,87.52,40.85,49504.18,15.08,117.36,52.43,88.14,28.79,2,34644.58
Region_134,2020,315914,77.02,85.81,53.09,52172.41,18.75,98.13,41.15,68.98,22.92,2.53,96143.61
Region_135,2010,785043,58.73,87.83,40.36,43585.38,23.66,111.51,53.54,80.75,16.31,9.7,51040.4
Region_135,2011,785043,73.46,86.91,50.08,54101.11,11.54,105.45,44.2,78.94,26.28,8.02,80856.83
Region_135,2012,785043,129.83,89.42,38.4,66038.74,17.97,69.13,19.54,39.16,14.21,2.67,50349.34
Region_135,2013,785043,42.27,84.63,54.24,62954.51,12.95,119.64,51.57,67.82,26.71,4.6,58706.28
Region_135,2014,785043,56.26,93.91,45.67,72057.22,24.42,105.63,41.29,79.73,24.71,7.6,97098.78
Region_135,2015,785043,149.26,81.84,26.94,45892.05,20.12,63.04,27.48,37.84,16.79,5.65,99801.4
Region_135,2016,785043,126.87,79.58,50.38,61945.54,22.68,80.66,39.63,56.48,23.74,6.71,94063.56
Region_135,2017,785043,168.17,82.42,23.68,49535.7,10.08,55.59,18.21,33.01,14.03,3.5,30284.24
Region_135,2018,785043,168.17,85.25,41.7,58461.16,16.11,48.52,24.14,24.27,6.77,3.78,44904.82
Region_135,2019,785043,45.79,80.49,53.28,58290.43,12.97,113.62,26.06,83.75,24.24,5.24,37223.99
Region_135,2020,785043,147.55,75.8,27.35,43928.36,20.48,68.29,30.71,49.53,8.79,6.12,62767.14
Region_136,2010,212814,25.26,80.4,55.16,45299.96,27.24,113.86,41.13,88.47,24.97,6.91,54830.75
Region_136,2011,212814,194.61,86.01,29.21,71925,20.51,39.12,16.38,28.5,9.94,2.73,70802.02
Region_136,2012,212814,136.05,82.72,26.45,71045.2,29.07,63.41,16.97,41.33,14.03,2.63,67487.57
Region_136,2013,212814,11.86,88.03,45.3,78620.43,13.61,124.36,45.97,91.37,13.01,6.76,59863.78
Region_136,2014,212814,194.19,87.99,47.39,70415.5,17.78,44.48,11.26,26.14,9.35,8.01,57073.91
Region_136,2015,212814,70.65,83.63,20,74254.13,20.46,97.76,34.68,70.76,12.14,4.9,47341.53
Region_136,2016,212814,52.11,77.43,26.95,55669.92,25.87,113.2,30.52,81,23.71,4.59,65132.87
Region_136,2017,212814,94.89,82.02,47.19,75327.04,21.22,94.3,35.88,68.46,17.6,6.87,91254.13
Region_136,2018,212814,114,87.31,34.85,40045.84,15.65,82.35,28.97,53.76,20.18,6.67,71681.5
Region_136,2019,212814,104.74,89.24,42.31,56058.04,17.7,71.46,25.1,52.97,15,2.03,72939.84
Region_136,2020,212814,61.23,81.52,48.65,69321.27,22.21,98.94,49.16,49.69,15.11,3.36,93359.37
Region_137,2010,708281,13.33,88.94,54.69,67775.42,14.29,123.97,41.08,83.11,24.63,7.5,71746.36
Region_137,2011,708281,131.95,85.84,26.82,58011.18,19.22,74.65,29.03,53.37,8.1,5.76,91703.04
Region_137,2012,708281,151.36,75,38.48,45591.08,11.5,52.42,22.01,30.12,9.11,2.36,41325.73
Region_137,2013,708281,166.32,78.03,52.31,44712.29,11.83,48.79,10.53,33.1,6.3,4.68,39823.94
Region_137,2014,708281,153.78,88.23,33.88,47595.28,24.43,47.41,16.53,25.82,9.35,4.66,70818.4
Region_137,2015,708281,36.86,80.19,38.45,48798.06,21.9,121.26,43.87,78.76,13.69,9.81,61442.93
Region_137,2016,708281,37.42,83.88,49.53,64573.3,20.56,117.24,28.41,72.24,22.2,5.03,57147.16
Region_137,2017,708281,197.17,91.54,26.55,45496.62,11.31,30.3,10.65,16.38,7.32,8.97,81151.44
Region_137,2018,708281,23.36,86.44,55.85,51154.02,27.25,128.51,54.62,93.06,37.45,9.89,47804.44
Region_137,2019,708281,102.46,89.88,45.25,59181.46,19.63,85.53,28.68,53.53,9.79,4.55,84657.8
Region_137,2020,708281,11.24,72.54,48.73,71841.47,20.85,142.42,41.21,98.66,28.54,9.49,43729.86
Region_138,2010,915020,127.44,84.69,32.5,64378.46,18.44,68.22,29.58,40.77,13.3,2.15,98986.35
Region_138,2011,915020,83.81,89.09,37.06,67615.73,12.91,95.37,23.33,72.51,15.29,6.73,92456.16
Region_138,2012,915020,96.27,90.92,40.88,77264.3,28.59,75.67,21.17,49.53,14.83,2.06,94532.19
Region_138,2013,915020,124.89,88.73,39.65,49621.95,15.48,73.12,29.58,47.65,17.47,9.37,35371.77
Region_138,2014,915020,42.82,81.4,38.32,61808.44,23.39,114.99,55.17,74,24.41,9.53,81753.53
Region_138,2015,915020,123.26,90.77,36.93,47407.04,21.1,78.82,27.79,54.62,14.1,7.78,93278.33
Region_138,2016,915020,98.95,86.5,20,71163.81,21.24,88.85,38.9,57.6,24.11,9.95,61899.94
Region_138,2017,915020,113.77,80.44,37.95,55736.54,24.68,76.09,18.73,53.81,22.22,9.37,47617.56
Region_138,2018,915020,131.78,89.84,61.19,43538.23,24.59,75.13,32.7,55.17,21.45,6.82,76303.37
Region_138,2019,915020,198.09,80.36,41.93,58365.2,25.75,28.19,11.82,18.33,4.9,2.22,33982.12
Region_138,2020,915020,30.07,80.54,51.57,50612.96,23.05,123.63,34.79,91.3,18.03,6.47,55368.74
Region_139,2010,678296,123.04,90.61,35.13,72558.19,26.97,64.23,27.97,36.84,15.9,3.35,79412.06
Region_139,2011,678296,96.45,85.2,42.38,65303.17,17.36,76.58,29.3,57.37,11.28,7.88,64641.99
Region_139,2012,678296,52,90.96,44.08,49984.81,28.65,101.99,41.83,80.11,24.68,9.42,44037.57
Region_139,2013,678296,94.53,84.25,27.35,64270.71,16.62,86.5,19.66,44.52,23.48,6.08,39114.99
Region_139,2014,678296,48.97,79.37,42.41,50501.1,17.23,119.25,24.27,61.82,31.13,3.15,33217.36
Region_139,2015,678296,63.58,81.42,44.51,49491.27,21.46,101.79,21.67,56.98,28.65,9.91,35141.11
Region_139,2016,678296,28.33,83.67,42.94,74471.39,20.76,125.97,50.92,83.51,33.02,9.03,40619.26
Region_139,2017,678296,133.17,83.54,49.24,63596.93,27.41,77.57,26.53,44.67,13.2,3.72,64001.89
Region_139,2018,678296,178.17,85.46,59.17,47307.56,12.46,52.84,23.39,35.42,15.84,2.48,31240.04
Region_139,2019,678296,191.08,82.62,60.86,46086.83,20.31,48.53,14.68,26.49,10.51,3.26,57891.59
Region_139,2020,678296,124.45,82.29,34.53,79581.99,14.87,71.79,20.71,52.56,19.82,8.71,62922.67
Region_140,2010,656151,125.68,83.51,46.18,47467.77,26.77,65.41,15.91,43.33,14.58,7.93,95158.59
Region_140,2011,656151,101.23,78.95,43.75,59184.55,23.16,84.72,25.42,50.08,15.43,5.46,77561.31
Region_140,2012,656151,14.39,89.62,44.51,54185.08,10.92,118.45,36.83,85.47,18.81,9.89,48458.88
Region_140,2013,656151,119.19,80.17,37.87,53211.48,24.5,69.62,27.31,51.8,11.83,6.9,38384.49
Region_140,2014,656151,123.11,82.39,30.89,40810.81,25.37,77.9,34.95,45.62,10.67,5.21,87128.79
Region_140,2015,656151,194.66,88.99,45.19,40525.33,17.09,37.32,12.27,18.86,5.49,7.94,35458.8
Region_140,2016,656151,64.11,86.43,31.55,49695.92,15.55,99.86,41.66,77.18,10.49,9.19,62698.62
Region_140,2017,656151,95.17,77.11,49.64,70896.31,29.43,83.81,40.84,53.44,11.87,9.55,48618.78
Region_140,2018,656151,144.33,80.05,30.83,75169.96,13.25,65.96,15.63,42.31,14.87,2.52,48843.05
Region_140,2019,656151,171.26,88.25,34.47,49396.25,23.54,52.18,13.84,28.86,8.96,5.45,38027.69
Region_140,2020,656151,134.13,81.66,34.38,40398.15,19.43,59.51,19.57,43.83,14.46,5.43,46370.74
Region_141,2010,905505,84.3,85.66,34.59,65050.24,27.56,91.52,40.52,71.1,13.49,7.03,45940.02
Region_141,2011,905505,112.52,84.95,27.63,43604.56,28.83,88.22,22.48,62.48,24.47,7.1,89795.17
Region_141,2012,905505,119.43,79.23,57.45,66990.43,17.91,66.67,14.44,37.19,12.76,5.81,37203.82
Region_141,2013,905505,13.99,87.17,34.69,70486.66,25.79,120.12,36.04,93.04,30.64,9.37,38334.97
Region_141,2014,905505,71.58,86.07,32.44,50272.77,20.62,106.87,33.97,73.74,29.79,9.53,70083.21
Region_141,2015,905505,121.72,92.46,47.93,75284.31,11.76,79.6,38.75,42.67,9.86,4.69,57837.93
Region_141,2016,905505,187.62,79.93,31.98,41424.91,15.51,42.55,20.22,22.74,4.86,7.55,59822.53
Region_141,2017,905505,171.87,81.3,48.6,52969.37,16.21,49.46,11.88,36.9,8.71,7.18,34284.81
Region_141,2018,905505,110.24,90.6,47.35,68401.42,24.74,71.33,16.36,51.87,19.82,2.84,78541.56
Region_141,2019,905505,146.17,91.15,43.97,66006.77,21.4,68.05,15.96,40.52,7.23,7.63,52418.11
Region_141,2020,905505,61.55,70,31.61,43109.82,15.24,104.32,21.99,56.82,25.03,9.63,37751.56
Region_142,2010,124210,112.43,85.92,26.01,47319.91,18.77,70.99,29.61,39.47,17.58,8.4,62334.35
Region_142,2011,124210,101.08,90.81,38.47,68344.14,10.66,72.58,26.39,52.14,16.29,4.37,90964.45
Region_142,2012,124210,154.5,89.69,51.02,72861.59,22.91,60.18,27.86,35,10.13,5.22,63033.64
Region_142,2013,124210,186.84,78.75,43.06,66547.81,29.82,37.12,17.18,24.41,10.31,8.59,82201.88
Region_142,2014,124210,72.67,84.8,32.77,50793.5,24.3,105.96,35.59,77.51,28.46,9.66,78368.19
Region_142,2015,124210,145.07,95,41.45,68020.28,15.06,58.27,23.91,42.02,13.55,8.48,96522.72
Region_142,2016,124210,113.95,84.32,50.13,42444.12,26.89,70.5,14.75,55.01,9.13,7.39,89448.1
Region_142,2017,124210,163.83,87.78,48.6,45250.49,23.35,50.02,16.65,26.24,13.93,9.11,59787.22
Region_142,2018,124210,175.14,81.18,46.46,66701.15,22.99,56.84,26.19,43.24,6.41,9.21,88155.49
Region_142,2019,124210,170.73,77.08,54.24,42260.58,23.55,55.14,26.11,41.23,10.48,4.63,62744.34
Region_142,2020,124210,83.68,81.75,26.74,44441.86,29.42,90.69,33.02,59.84,9.71,6.59,38946.41
Region_143,2010,726196,67.65,84.6,20.14,48020.74,24.22,107.01,31.75,69.74,26.76,6.29,92864.75
Region_143,2011,726196,46.71,84.59,48.57,72271.27,17.26,102.84,38.54,71.16,10.3,8.87,87727.73
Region_143,2012,726196,196.18,87.35,20,47792.16,22.22,41.46,17.39,23.69,7.76,8.48,71012.46
Region_143,2013,726196,38.24,83.62,33.22,44576.83,26.68,116.59,48.16,69.46,14.87,5.97,73488.32
Region_143,2014,726196,13.35,89.38,38.83,52210.66,13.92,117.55,54.52,83.49,21.68,9.41,37381.4
Region_143,2015,726196,152.95,90.57,53.94,78551.17,29.33,49.18,10.82,30.98,11.7,5.02,71288.93
Region_143,2016,726196,117.87,91.39,37.17,71777.1,24.64,82.03,17.87,50.9,24.42,2.62,85752.87
Region_143,2017,726196,123.86,78.39,40.56,62619.45,18.78,67.84,28.44,53.74,13.16,3.02,62503.29
Region_143,2018,726196,130.15,79.56,37.92,78822.21,12.59,74.23,22.75,41.4,19.58,2.89,62142.11
Region_143,2019,726196,78.99,82.44,28.38,48582.17,20.39,90.33,22.59,45.69,13.15,7.35,85969.02
Region_143,2020,726196,14.54,80.35,35.94,63195.82,17.67,122.81,49.62,74.83,15.89,2.75,57990.65
Region_144,2010,651252,52.63,84.01,38.92,40574.05,27.62,107.33,27.51,78.69,30.62,4.83,99618.07
Region_144,2011,651252,164.97,80.95,52.02,42579.61,14.03,57.69,25.87,33.64,13.66,5.57,96933.99
Region_144,2012,651252,173.86,71.69,32.18,68776.18,21.2,45.08,15.4,25.72,9.57,9.95,59757.2
Region_144,2013,651252,33.9,83.45,36.74,60497.55,25.46,118.92,48.46,68.18,29.49,3.75,34268.02
Region_144,2014,651252,190.62,85.17,28.69,42273.68,14.13,45.55,17,25.82,4.92,2.72,58280.46
Region_144,2015,651252,115.15,83.13,31.29,60407.69,28.07,67.77,26.36,45.1,17.78,2.65,76802.53
Region_144,2016,651252,111.02,78.73,32.81,43409.99,20.69,85.66,24.8,54.34,14.13,9.11,66032.11
Region_144,2017,651252,30.76,92.33,35.39,55799,23,122.87,37.07,70.88,17.75,8.07,52591.54
Region_144,2018,651252,47.98,87.64,43.23,49225.94,11.7,107.09,39.06,77.46,19.46,4.51,76049.31
Region_144,2019,651252,199.94,83.84,38.23,70033.23,24.05,43.49,10.26,22.14,6.96,8.49,54051.33
Region_144,2020,651252,161.49,81.54,58.74,50250.14,11.19,58.53,23.05,45.9,7.03,4.7,62201.38
Region_145,2010,730696,34.33,81.05,37.18,52913.51,13.38,115.2,52.06,79.98,27.88,9.53,52400.34
Region_145,2011,730696,130.84,93.74,49.58,65953.04,11.17,67.14,21.05,48.92,13.76,3.74,97302.96
Region_145,2012,730696,12.5,89.5,49.15,46605.95,29.13,119.19,45.41,73.02,20.34,3.79,62042.46
Region_145,2013,730696,167.13,86.31,40.38,63577.73,11.11,57.37,17.43,39.32,11.35,2.41,91820.71
Region_145,2014,730696,193.76,87.83,35.17,68354.28,29.26,38.72,15.72,21.92,6.92,6.57,35961.7
Region_145,2015,730696,123.72,77.83,25.56,45323.47,28.81,80.11,33.8,40.29,13.93,8,30087.04
Region_145,2016,730696,125.28,92.46,37.46,57018.33,13.08,73.97,17.97,44.29,13.94,9.81,46942.8
Region_145,2017,730696,46.52,79.01,38.25,62360.26,23.27,106.74,28.56,74.55,20.68,2.5,90979.25
Region_145,2018,730696,104.89,86.24,36.99,64682.17,12.71,83.05,19.32,50.81,12.34,4.99,86728.7
Region_145,2019,730696,108.32,83.91,51.78,57333.68,28.11,75.91,29.02,51.07,13.62,6.61,69633.38
Region_145,2020,730696,198.23,86.66,45.07,61493.82,19.24,40.37,13.57,30.87,5.23,3.48,51401.62
Region_146,2010,248924,59.85,85.63,25.66,42601.57,17.99,102.9,26.76,76.68,25.61,7.33,97736.36
Region_146,2011,248924,173.34,82.74,26.47,79262.18,13.16,48.51,21.35,31.36,12.67,7.37,46602.91
Region_146,2012,248924,91,83.48,29.15,69703.73,26.96,96.35,42.79,67.19,25.34,5.68,71613.38
Region_146,2013,248924,119.42,88.36,38.52,47801.58,26.88,69.41,20.45,53.51,10.19,8.55,99043.08
Region_146,2014,248924,114.1,79.85,49.36,77536.52,23.31,72.81,19.91,52.36,8.58,2.38,39501.63
Region_146,2015,248924,76.61,85.59,48.54,50619.86,29.14,100.53,42.44,73.34,20.24,3.95,93356.97
Region_146,2016,248924,164.77,82.84,50.41,56013.78,27.78,55.3,20.91,28.16,8.6,6.2,90686.04
Region_146,2017,248924,105.39,93.94,51.98,68648.91,23.12,81.95,17.65,52.78,12.59,8.79,50682.92
Region_146,2018,248924,82.37,82.37,38.26,58665.83,29.89,95.06,28.29,50.09,13.61,4.39,81530.22
Region_146,2019,248924,158.55,81.42,35.56,53251.93,21.68,56.26,18.93,28.28,10.08,7.63,57115.54
Region_146,2020,248924,121.59,92.8,44.37,66815.04,15.54,76.02,17.34,59.64,15.86,4.05,62489.93
Region_147,2010,101137,125.54,80,60.36,59464.4,29.19,67.47,33.24,48.44,19.1,7.86,37742.12
Region_147,2011,101137,67.73,89.38,49.9,51787.6,21.02,105.86,47.62,79.95,27.6,7.02,63679.23
Region_147,2012,101137,102.74,90.58,36.01,59608.06,14.93,85.29,25.65,49.31,24.85,6.06,39929.49
Region_147,2013,101137,157.61,87.71,52.59,73566.91,25.18,48.71,23.53,30.22,10.02,6.79,97278.71
Region_147,2014,101137,33.32,95,48.15,79908.06,29.5,124.67,41.97,94.19,17.86,9.73,54387.16
Region_147,2015,101137,106.11,90.08,46.27,47057.07,24.43,72.18,16.79,51.78,9.26,6.94,36408.62
Region_147,2016,101137,98.87,88.64,20,68259.06,23.69,81.93,37.57,49.1,12.44,6.12,62503.44
Region_147,2017,101137,151.23,89.99,35.97,53115.55,24.04,54.25,24.14,42.87,10.43,2.36,56989.4
Region_147,2018,101137,166.72,86.5,58.06,40657.44,15.03,56.67,28.02,42.04,5.78,9.37,94824.3
Region_147,2019,101137,64.69,85.1,24.83,73901.28,27.24,102.13,47.66,64.98,15.88,6.93,94972.32
Region_147,2020,101137,184.12,85.37,20,53154.43,23.26,50.33,10.12,30.66,6.73,9.96,31785.95
Region_148,2010,125440,33.06,80.76,42.41,74297.54,20.45,127.38,48.04,91.9,13.54,8.18,38872.93
Region_148,2011,125440,69.91,87.93,31.11,41710.14,13.95,104.47,50.75,80.97,12.15,4.71,85615.41
Region_148,2012,125440,167.67,90.46,38.54,43571.45,26.46,39.6,9.39,25.1,10.44,3.28,53368.91
Region_148,2013,125440,157,82.09,35.58,55570.54,27.67,48.65,16.59,26.18,5.65,2.73,68003.98
Region_148,2014,125440,46.26,80.68,30.54,65810.72,11.1,120.11,46.67,86.37,20.91,2.65,43209.43
Region_148,2015,125440,50.51,84.93,34.39,62971.24,27.94,107.74,26.75,62.19,30.72,9.06,59727.96
Region_148,2016,125440,36.8,85.03,45.08,58264.27,13.49,113.51,31.71,59.02,23.14,7.29,62189.19
Region_148,2017,125440,69.45,90.14,49.57,53284.28,23.38,88.55,21.74,50.78,22.54,4.07,80902.16
Region_148,2018,125440,22.61,82.46,28.79,40367,25.24,114.58,32.24,82.42,26.93,6.48,93047.56
